ID,Age,Height,Weight,Position,PreferredFoot,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,Prospect
TRAIN_0300,21,187,77,CAM,Left,High,Medium,5.6522,6.4474,6.7647,6.3636,5.6579,6.0656,6.8182,7.1429,5.4545,7.8313,5.6322,7.0652,6.7816,5.3333,7.2619,7.8652,6.1446,6.4634,6.0526,5.4688,6.6667,5.7895,4.7945,8.1481,5.493,6.8966,6.0,6.25,7.6596,7.9762,5.5814,7.2289,6.0674,6.4368,5.9524,1.3636,1.1364,0.3297,1.236,0.4545,6.8493,7.3684,7.2368,7.2368,7.2368,7.3684,7.4667,7.4324,7.5342,7.4324,7.1831,7.1429,7.1831,7.0,6.25,7.0,1.125,0
TRAIN_0301,20,189,76,CB,Right,Medium,Medium,5.0725,1.1842,0.4412,1.0606,5.5263,5.9016,2.3864,1.978,6.1364,2.5301,2.8736,2.3913,2.4138,2.3333,1.7857,3.0337,6.0241,5.8537,5.3947,3.2812,5.4667,2.2368,6.4384,5.9259,7.1831,2.069,3.8824,6.0227,2.766,2.0238,3.1395,3.8554,5.5056,6.3218,5.8333,1.0227,1.4773,1.4286,1.4607,0.7955,2.8767,2.6316,2.5,2.5,2.5,2.6316,2.4,2.7027,2.6027,2.7027,4.6479,4.1429,4.6479,5.1429,5.5556,5.1429,1.125,0
TRAIN_0302,19,171,69,CAM,Right,Medium,Medium,5.2174,4.6053,5.0,5.1515,4.4737,2.623,5.1136,5.7143,2.3864,6.3855,4.8276,6.5217,5.0575,4.6667,6.1905,6.4045,5.9036,6.0976,6.8421,3.5938,3.7333,3.1579,2.1918,5.0617,2.9577,5.5172,3.4118,5.4545,6.4894,6.4286,5.0,5.6627,5.618,5.0575,5.119,1.3636,0.3409,0.5495,0.7865,1.25,4.9315,6.0526,5.7895,5.7895,5.7895,6.0526,6.1333,5.9459,6.0274,5.9459,5.6338,5.4286,5.6338,5.4286,4.4444,5.4286,0.875,0
TRAIN_0303,21,184,75,RB,Right,Medium,Medium,8.4058,3.1579,3.3824,5.0,5.2632,5.5738,5.6818,4.2857,5.0,4.9398,3.2184,6.3043,4.2529,3.5556,3.8095,6.1798,8.1928,9.0244,6.5789,3.125,6.6667,2.8947,5.4795,6.7901,5.9155,3.3333,4.9412,5.7955,5.1064,4.1667,4.186,4.5783,5.5056,6.3218,5.8333,0.3409,1.25,1.3187,1.236,0.4545,4.7945,5.6579,5.1316,5.1316,5.1316,5.6579,5.2,5.6757,4.9315,5.6757,6.338,5.2857,6.338,6.4286,5.5556,6.4286,0.75,0
TRAIN_0304,20,182,65,CAM,Right,High,Medium,5.6522,5.2632,5.1471,5.303,5.6579,4.4262,4.7727,6.044,5.4545,6.988,4.2529,6.3043,4.5977,3.8889,6.6667,6.4045,6.2651,6.4634,7.1053,5.0,6.6667,5.3947,4.9315,5.8025,4.2254,5.6322,5.2941,6.0227,5.3191,6.4286,4.8837,6.0241,5.9551,6.2069,6.6667,0.4545,1.3636,0.4396,1.1236,1.1364,5.6164,6.1842,6.0526,6.0526,6.0526,6.1842,6.2667,6.0811,6.3014,6.0811,6.338,6.2857,6.338,6.4286,5.8333,6.4286,1.0,1
TRAIN_0305,17,185,74,LB,Left,Medium,Medium,4.7826,2.5,2.2059,2.8788,4.3421,3.6066,4.8864,2.6374,3.5227,3.8554,3.6782,4.3478,3.5632,3.3333,2.2619,4.8315,6.506,4.878,4.6053,3.5938,5.3333,3.6842,3.5616,5.0617,3.9437,3.908,4.2353,5.1136,4.4681,3.4524,4.0698,3.3735,4.7191,5.5172,5.4762,0.4545,1.1364,0.8791,1.236,1.0227,3.5616,4.2105,3.8158,3.8158,3.8158,4.2105,3.8667,4.0541,3.6986,4.0541,4.9296,4.1429,4.9296,5.1429,4.4444,5.1429,0.875,1
TRAIN_0306,21,187,75,CAM,Left,High,Medium,6.9565,7.2368,7.5,7.5758,7.1053,6.7213,7.3864,7.1429,6.0227,8.4337,6.6667,8.2609,7.5862,6.5556,8.3333,8.5393,7.5904,7.3171,7.2368,6.4062,6.6667,8.1579,6.3014,7.284,6.338,8.2759,7.1765,7.6136,7.0213,8.0952,6.1628,6.988,7.4157,7.4713,7.2619,0.9091,0.9091,0.6593,1.0112,1.3636,7.5342,8.0263,7.8947,7.8947,7.8947,8.0263,8.1333,8.1081,8.2192,8.1081,8.169,8.1429,8.169,8.1429,7.5,8.1429,1.25,0
TRAIN_0307,19,169,62,RM,Right,Medium,Medium,5.7971,4.4737,3.8235,4.8485,1.3158,1.4754,5.2273,5.4945,3.1818,5.6627,4.023,6.1957,3.6782,3.7778,4.2857,5.9551,6.6265,6.4634,5.9211,3.5938,8.2667,4.7368,3.2877,4.9383,1.4085,4.2529,1.8824,1.8182,5.9574,4.6429,4.4186,4.0964,2.9213,1.954,2.381,1.3636,1.1364,0.6593,0.4494,1.0227,4.9315,5.6579,5.3947,5.3947,5.3947,5.6579,5.4667,5.5405,4.6575,5.5405,4.0845,3.1429,4.0845,3.8571,2.2222,3.8571,0.875,1
TRAIN_0308,20,172,67,CAM,Right,Medium,Medium,5.7971,4.4737,4.4118,4.5455,4.2105,4.4262,4.5455,5.2747,4.6591,5.9036,5.1724,5.7609,5.8621,5.6667,5.7143,5.8427,6.3855,6.4634,6.0526,3.5938,7.3333,3.8158,6.0274,6.7901,3.662,5.4023,5.2941,4.8864,5.5319,5.4762,5.6977,5.1807,5.5056,4.2529,4.6429,0.5682,1.4773,0.4396,0.5618,0.5682,4.9315,5.5263,5.3947,5.3947,5.3947,5.5263,5.6,5.5405,5.4795,5.5405,5.493,5.1429,5.493,5.4286,4.7222,5.4286,0.75,0
TRAIN_0309,21,187,86,CB,Right,Low,High,4.6377,1.7105,3.5294,3.0303,6.7105,6.0656,4.8864,2.4176,7.3864,6.3855,3.4483,3.913,3.2184,2.7778,4.6429,6.1798,4.9398,5.9756,2.6316,5.1562,4.5333,2.7632,6.7123,4.8148,7.0423,2.069,6.3529,7.0455,2.9787,2.619,4.0698,5.7831,6.9663,6.8966,7.1429,0.7955,0.6818,0.4396,0.4494,0.9091,4.1096,4.2105,3.9474,3.9474,3.9474,4.2105,4.1333,4.4595,4.6575,4.4595,6.338,6.2857,6.338,6.7143,6.9444,6.7143,0.75,0
TRAIN_0310,20,174,77,ST,Right,Medium,Medium,7.6812,5.3947,2.9412,5.0,0.5263,3.4426,4.8864,6.2637,5.3409,4.3373,4.9425,6.3043,4.4828,3.8889,3.4524,6.0674,8.4337,7.8049,7.1053,2.6562,8.1333,5.0,7.2603,4.8148,4.507,5.6322,2.0,1.4773,6.1702,4.5238,5.6977,4.2169,1.7978,0.6897,1.0714,0.9091,1.0227,0.4396,0.5618,1.3636,5.6164,5.9211,5.6579,5.6579,5.6579,5.9211,5.4667,5.5405,4.2466,5.5405,3.662,2.4286,3.662,3.2857,2.2222,3.2857,0.75,0
TRAIN_0311,19,182,72,GK,Right,Medium,Medium,3.3333,4.0789,3.5294,3.0303,1.8421,3.2787,0.9091,0.4396,0.5682,1.8072,0.3448,1.087,0.9195,1.1111,1.0714,1.1236,1.4458,2.3171,2.5,2.9688,3.0667,2.5,5.2055,0.3704,2.5352,0.3448,1.1765,0.7955,0.5319,1.6667,0.814,2.0482,0.3371,0.5747,0.9524,5.5682,5.1136,5.1648,5.3933,5.2273,0.411,0.6579,0.6579,0.6579,0.6579,0.6579,0.6667,0.5405,0.5479,0.5405,0.5634,0.2857,0.5634,0.4286,0.4167,0.4286,5.125,0
TRAIN_0312,20,175,71,RM,Right,Medium,Medium,7.6812,5.2632,4.7059,6.8182,2.3684,3.1148,6.25,6.1538,3.6364,5.9036,5.5172,7.7174,5.977,4.0,4.4048,7.6404,8.5542,7.6829,8.4211,4.0625,7.6,5.0,3.1507,5.8025,3.3803,5.8621,2.8235,2.7273,6.383,6.4286,3.7209,5.6627,3.2584,3.3333,3.2143,0.4545,0.5682,0.8791,0.7865,1.25,5.8904,6.9737,6.5789,6.5789,6.5789,6.9737,6.6667,6.7568,5.7534,6.7568,5.3521,4.1429,5.3521,5.0,3.3333,5.0,0.75,0
TRAIN_0313,20,171,68,RW,Right,Medium,Medium,6.2319,6.3158,5.1471,6.0606,1.9737,3.4426,6.5909,7.4725,6.1364,6.6265,6.092,7.5,5.6322,5.6667,4.1667,7.0787,7.1084,6.5854,5.9211,3.9062,7.7333,4.4737,3.5616,5.9259,3.0986,7.0115,4.5882,2.7273,6.383,5.9524,5.5814,4.4578,3.0337,2.1839,2.381,0.5682,1.3636,1.0989,0.3371,1.3636,6.3014,6.9737,6.5789,6.5789,6.5789,6.9737,6.6667,6.6216,5.7534,6.6216,4.9296,4.0,4.9296,4.5714,3.3333,4.5714,0.875,0
TRAIN_0314,20,176,68,ST,Right,High,Low,5.2174,6.4474,3.3824,4.8485,1.3158,5.7377,3.2955,7.033,7.0455,5.7831,6.3218,5.8696,4.2529,4.3333,3.6905,6.1798,5.7831,6.0976,7.1053,4.6875,5.0667,6.0526,7.2603,6.5432,5.7746,7.0115,5.6471,2.1591,6.5957,5.0,6.6279,5.7831,2.0225,1.3793,1.6667,1.1364,0.7955,0.6593,1.1236,0.5682,6.3014,5.9211,6.0526,6.0526,6.0526,5.9211,5.8667,5.5405,5.0685,5.5405,3.9437,3.5714,3.9437,3.7143,3.3333,3.7143,0.875,1
TRAIN_0315,18,178,67,CB,Right,Medium,Medium,5.0725,1.5789,2.6471,1.9697,6.5789,5.2459,2.1591,1.8681,6.9318,6.1446,2.069,2.2826,2.8736,1.8889,5.4762,5.5056,5.7831,5.9756,3.9474,4.6875,6.9333,3.0263,6.3014,6.1728,4.9296,3.3333,6.1176,6.8182,2.4468,2.0238,3.6047,5.1807,6.9663,7.1264,6.6667,0.6818,0.7955,0.6593,1.0112,0.4545,3.5616,3.4211,3.4211,3.4211,3.4211,3.4211,3.6,3.6486,4.5205,3.6486,5.7746,6.1429,5.7746,6.2857,6.6667,6.2857,0.75,1
TRAIN_0316,18,191,77,GK,Right,Medium,Medium,4.3478,4.4737,3.9706,3.1818,1.8421,3.1148,0.4545,0.4396,1.0227,0.9639,0.4598,0.6522,0.9195,0.8889,1.4286,0.5618,2.0482,1.3415,2.7632,1.4062,0.9333,2.7632,2.1918,0.8642,5.493,0.2299,1.8824,0.7955,0.3191,1.3095,0.5814,1.8072,0.5618,0.5747,0.5952,6.3636,5.4545,5.4945,5.2809,5.3409,0.274,0.2632,0.1316,0.1316,0.1316,0.2632,0.1333,0.0,0.137,0.0,0.1408,0.1429,0.1408,0.1429,0.5556,0.1429,5.25,1
TRAIN_0317,18,178,68,CAM,Left,Medium,Medium,5.7971,4.3421,3.8235,4.697,1.4474,2.459,5.3409,4.9451,3.6364,5.1807,4.3678,6.1957,4.7126,4.1111,4.0476,6.0674,6.988,5.9756,5.7895,2.8125,6.9333,4.6053,3.9726,4.9383,2.8169,5.1724,2.7059,1.4773,4.6809,5.3571,5.2326,4.2169,2.1348,2.6437,3.2143,0.9091,0.6818,0.6593,0.6742,0.7955,4.6575,5.5263,5.1316,5.1316,5.1316,5.5263,5.3333,5.2703,4.5205,5.2703,4.0845,3.1429,4.0845,3.8571,2.5,3.8571,0.625,1
TRAIN_0318,20,186,75,GK,Right,Medium,Medium,5.7971,5.6579,5.4412,4.8485,1.1842,4.2623,0.4545,0.6593,1.0227,1.2048,0.6897,0.4348,0.4598,1.0,1.5476,1.1236,1.4458,0.6098,2.6316,2.5,2.5333,3.8158,4.1096,1.358,2.1127,0.1149,1.4118,0.3409,0.5319,1.3095,1.3953,2.1687,0.3371,0.6897,0.7143,7.5,6.4773,6.5934,6.0674,6.5909,0.411,0.2632,0.3947,0.3947,0.3947,0.2632,0.4,0.1351,0.274,0.1351,0.2817,0.1429,0.2817,0.1429,0.2778,0.1429,6.375,0
TRAIN_0319,18,185,80,ST,Left,Medium,Low,5.5072,5.1316,2.7941,4.2424,1.3158,5.2459,2.9545,5.9341,5.4545,4.8193,4.9425,5.5435,3.7931,3.1111,3.2143,5.8427,6.506,6.0976,5.6579,4.0625,4.8,4.6053,6.0274,5.1852,7.0423,5.7471,2.9412,1.9318,5.8511,5.2381,6.2791,4.5783,2.1348,1.8391,1.6667,1.25,1.3636,0.8791,1.3483,1.4773,5.4795,5.3947,5.3947,5.3947,5.3947,5.3947,5.3333,5.0,4.5205,5.0,3.5211,3.1429,3.5211,3.4286,3.0556,3.4286,1.25,1
TRAIN_0320,19,183,70,CDM,Right,Medium,Medium,5.0725,4.4737,5.1471,5.1515,5.7895,5.5738,5.1136,4.1758,5.5682,7.1084,4.8276,6.3043,5.977,4.1111,6.4286,6.7416,6.1446,5.7317,5.1316,4.375,5.8667,6.5789,6.4384,5.4321,6.0563,5.2874,6.1176,6.4773,5.6383,5.4762,5.814,6.0241,6.4045,5.977,6.1905,1.25,1.1364,0.4396,1.1236,0.4545,5.4795,5.7895,5.7895,5.7895,5.7895,5.7895,6.0,5.8108,6.1644,5.8108,6.338,6.4286,6.338,6.4286,6.25,6.4286,1.0,1
TRAIN_0321,21,186,78,ST,Left,Medium,Medium,7.1014,6.1842,5.0,5.1515,4.0789,6.2295,5.7955,6.2637,6.25,6.3855,5.8621,6.6304,5.8621,5.4444,6.0714,6.2921,7.1084,8.0488,6.9737,3.9062,4.6667,6.8421,3.5616,5.9259,6.7606,6.7816,6.8235,4.6591,6.383,5.4762,6.7442,4.6988,4.7191,4.1379,5.7143,0.5682,1.0227,0.989,0.8989,0.4545,6.4384,6.4474,6.3158,6.3158,6.3158,6.4474,6.2667,6.3514,5.8904,6.3514,5.9155,5.4286,5.9155,5.8571,5.2778,5.8571,0.75,0
TRAIN_0322,19,190,80,GK,Right,Medium,Medium,3.3333,5.0,4.4118,5.1515,1.4474,3.6066,0.5682,0.4396,1.0227,1.3253,0.2299,1.087,0.5747,0.7778,2.2619,1.236,1.4458,1.2195,1.3158,3.5938,0.6667,3.0263,1.5068,1.6049,5.493,0.3448,1.1765,1.25,1.0638,2.7381,0.6977,2.1687,1.0112,0.6897,0.5952,5.5682,5.9091,5.8242,5.618,6.8182,0.6849,0.6579,0.7895,0.7895,0.7895,0.6579,0.8,0.6757,0.9589,0.6757,0.5634,0.8571,0.5634,0.5714,0.8333,0.5714,5.875,1
TRAIN_0323,19,178,73,RM,Right,Medium,Medium,7.5362,5.3947,5.1471,5.6061,3.4211,3.7705,7.3864,6.3736,4.8864,6.1446,6.8966,7.0652,7.0115,7.1111,5.119,6.4045,8.1928,7.8049,7.6316,3.9062,6.1333,3.9474,5.4795,6.5432,3.0986,5.8621,4.5882,5.5682,5.7447,4.881,6.6279,4.0964,2.9213,4.5977,3.5714,0.5682,0.9091,1.4286,1.1236,0.4545,5.7534,6.5789,6.0526,6.0526,6.0526,6.5789,6.1333,6.4865,5.6164,6.4865,5.9155,4.8571,5.9155,5.7143,4.3056,5.7143,0.75,0
TRAIN_0324,18,180,70,CAM,Left,Medium,Medium,5.2174,4.0789,3.6765,5.1515,2.1053,3.1148,4.2045,4.8352,3.6364,4.9398,4.3678,6.5217,4.8276,6.3333,4.7619,6.4045,6.1446,5.9756,5.6579,3.9062,5.7333,4.6053,3.6986,4.5679,3.9437,4.7126,3.2941,2.3864,4.2553,5.119,4.7674,5.3012,3.2584,2.8736,3.0952,1.3636,1.4773,1.2088,0.5618,1.3636,4.6575,5.3947,5.1316,5.1316,5.1316,5.3947,5.3333,5.2703,4.6575,5.2703,4.2254,3.7143,4.2254,4.0,3.0556,4.0,1.125,1
TRAIN_0325,18,179,67,RWB,Right,High,Medium,6.5217,2.5,3.0882,3.6364,4.3421,3.4426,5.2273,3.4066,4.6591,4.5783,4.1379,5.0,4.1379,3.8889,4.2857,5.2809,7.2289,6.9512,5.9211,3.125,5.3333,2.5,5.0685,4.6914,3.2394,3.4483,5.2941,5.3409,4.0426,3.6905,3.7209,4.0964,4.9438,4.9425,4.7619,0.3409,0.9091,1.3187,1.4607,0.5682,3.8356,4.7368,4.2105,4.2105,4.2105,4.7368,4.4,4.7297,4.2466,4.7297,5.2113,4.5714,5.2113,5.2857,4.5833,5.2857,0.75,0
TRAIN_0326,19,186,75,CAM,Left,Medium,Medium,6.5217,5.6579,4.8529,5.6061,1.4474,3.1148,5.9091,6.5934,3.4091,6.0241,4.4828,6.7391,4.8276,3.5556,5.8333,6.8539,6.988,7.0732,7.6316,4.0625,6.6667,5.9211,3.4247,4.4444,4.2254,5.7471,2.8235,1.9318,6.4894,5.9524,4.5349,4.4578,1.4607,3.4483,2.1429,0.4545,1.1364,0.4396,1.0112,0.7955,5.8904,6.5789,6.3158,6.3158,6.3158,6.5789,6.4,6.2162,5.6164,6.2162,4.507,3.8571,4.507,4.1429,2.7778,4.1429,0.75,0
TRAIN_0327,18,169,67,CAM,Right,Medium,Medium,7.1014,6.5789,6.9118,7.5758,4.0789,4.7541,6.0227,7.2527,5.9091,8.0723,5.7471,8.4783,6.092,4.2222,7.7381,8.0899,7.9518,7.1951,8.1579,5.625,8.4,6.5789,5.3425,6.2963,4.3662,6.6667,5.8824,4.7727,7.4468,9.0476,6.1628,5.6627,4.1573,4.8276,5.5952,0.4545,0.7955,0.989,0.6742,1.0227,7.1233,7.8947,7.7632,7.7632,7.7632,7.8947,8.1333,7.8378,7.6712,7.8378,6.4789,6.2857,6.4789,6.2857,5.2778,6.2857,0.875,1
TRAIN_0328,19,188,77,CB,Left,Medium,Medium,1.5942,1.1842,2.2059,1.2121,5.0,4.4262,3.75,1.978,5.2273,3.7349,2.6437,3.1522,2.1839,3.2222,5.0,3.5955,3.3735,2.6829,3.8158,1.7188,1.3333,2.2368,4.3836,4.5679,5.3521,1.7241,4.5882,5.7955,2.6596,3.0952,3.1395,2.8916,5.2809,5.6322,5.3571,0.6818,0.9091,0.7692,1.0112,0.4545,2.4658,2.6316,2.5,2.5,2.5,2.6316,2.6667,2.8378,3.2877,2.8378,4.2254,4.4286,4.2254,4.5714,4.8611,4.5714,0.5,1
TRAIN_0329,19,182,82,ST,Right,Medium,Medium,7.1014,5.3947,3.3824,5.303,1.3158,4.4262,4.5455,6.2637,5.1136,5.0602,5.6322,6.413,5.2874,4.4444,3.4524,6.5169,7.3494,7.6829,7.2368,3.4375,7.4667,5.1316,5.8904,4.9383,5.493,5.8621,3.7647,2.1591,5.6383,5.0,5.5814,4.9398,2.1348,1.8391,2.2619,1.4773,1.1364,0.8791,1.3483,1.3636,5.7534,6.0526,5.7895,5.7895,5.7895,6.0526,5.7333,5.6757,4.6575,5.6757,4.0845,3.2857,4.0845,3.8571,3.0556,3.8571,1.25,1
TRAIN_0330,16,175,65,CAM,Right,Medium,Medium,6.3768,3.2895,3.6765,4.697,2.7632,1.4754,3.8636,3.7363,2.9545,5.7831,4.2529,6.087,4.7126,3.7778,5.119,5.8427,6.747,7.1951,6.7105,3.2812,6.4,4.6053,2.7397,3.2099,1.9718,3.908,3.1765,1.9318,4.4681,4.5238,4.5349,4.2169,3.7079,4.4828,4.5238,1.3636,0.6818,0.4396,1.4607,0.9091,4.2466,5.1316,4.8684,4.8684,4.8684,5.1316,5.0667,5.0,4.6575,5.0,4.3662,3.8571,4.3662,4.2857,3.3333,4.2857,1.0,1
TRAIN_0331,21,194,75,CB,Left,Medium,Medium,3.6232,2.5,2.5,1.8182,5.6579,5.5738,3.0682,2.8571,6.1364,4.6988,3.6782,3.587,3.2184,2.8889,5.119,4.0449,4.4578,4.7561,2.7632,2.6562,4.1333,4.3421,4.5205,4.9383,6.7606,3.6782,5.2941,6.3636,2.766,2.9762,3.3721,4.4578,5.9551,6.092,6.1905,0.7955,0.3409,0.6593,1.236,1.3636,3.5616,3.2895,3.2895,3.2895,3.2895,3.2895,3.3333,3.3784,3.8356,3.3784,4.9296,5.1429,4.9296,5.2857,5.8333,5.2857,0.75,0
TRAIN_0332,20,191,80,CB,Right,Medium,High,6.2319,2.2368,2.9412,3.9394,7.1053,6.5574,3.4091,2.6374,7.0455,5.3012,4.023,5.1087,3.5632,3.2222,4.6429,5.3933,6.3855,7.3171,5.5263,5.1562,4.8,3.8158,6.8493,6.5432,7.3239,2.9885,5.6471,7.3864,2.4468,3.5714,5.0,6.3855,6.4045,8.1609,8.2143,0.9091,1.0227,1.3187,1.1236,0.4545,4.2466,4.3421,4.2105,4.2105,4.2105,4.3421,4.2667,4.5946,4.7945,4.5946,6.6197,6.4286,6.6197,7.0,7.2222,7.0,1.0,1
TRAIN_0333,18,178,72,CAM,Left,Medium,Medium,6.2319,3.4211,3.5294,3.4848,2.6316,2.9508,3.5227,4.6154,4.4318,5.6627,4.1379,5.1087,4.8276,3.4444,4.7619,5.0562,6.747,6.8293,4.7368,1.5625,6.5333,3.2895,4.6575,3.7037,3.5211,3.6782,4.3529,2.3864,4.2553,5.0,3.9535,4.4578,3.3708,3.5632,4.7619,1.0227,0.3409,1.3187,1.4607,0.5682,4.2466,4.7368,4.4737,4.4737,4.4737,4.7368,4.6667,4.5946,4.2466,4.5946,4.0845,3.7143,4.0845,4.1429,3.4722,4.1429,0.625,1
TRAIN_0334,17,176,69,CAM,Left,Medium,Medium,5.0725,4.0789,4.2647,4.3939,4.7368,2.9508,4.7727,4.7253,4.4318,6.1446,4.2529,5.6522,4.7126,4.4444,5.5952,5.8427,5.7831,5.9756,6.7105,2.0312,6.2667,5.0,6.0274,4.9383,2.3944,4.5977,4.9412,5.3409,4.6809,4.7619,4.5349,4.8193,5.2809,5.5172,5.8333,0.5682,1.25,0.3297,0.6742,1.3636,4.5205,5.1316,4.8684,4.8684,4.8684,5.1316,5.2,5.1351,5.0685,5.1351,5.493,5.1429,5.493,5.4286,4.8611,5.4286,0.75,1
TRAIN_0335,18,177,70,LWB,Left,Medium,Medium,6.6667,1.8421,3.6765,4.697,5.0,4.4262,5.9091,2.7473,4.0909,5.7831,1.0345,6.087,4.2529,2.0,4.2857,5.9551,7.4699,6.9512,6.9737,3.75,5.8667,1.8421,6.5753,5.0617,4.2254,3.1034,5.8824,6.0227,5.0,3.4524,3.1395,3.3735,5.3933,5.8621,5.9524,0.9091,0.5682,1.0989,1.236,1.4773,3.9726,5.2632,4.7368,4.7368,4.7368,5.2632,4.9333,5.2703,4.7945,5.2703,6.0563,5.2857,6.0563,6.0,5.4167,6.0,1.0,1
TRAIN_0336,20,175,65,CAM,Left,Medium,Medium,5.3623,4.4737,5.7353,5.6061,5.1316,2.9508,6.3636,5.1648,4.5455,7.1084,5.1724,6.5217,5.5172,5.6667,6.7857,6.7416,6.3855,5.8537,7.3684,4.5312,7.4667,4.8684,4.6575,3.4568,3.0986,4.9425,5.5294,5.2273,4.6809,5.7143,5.1163,6.3855,5.7303,5.8621,6.5476,1.3636,0.6818,0.3297,0.5618,0.7955,5.2055,6.0526,5.6579,5.6579,5.6579,6.0526,6.1333,5.9459,6.0274,5.9459,6.0563,5.8571,6.0563,6.1429,5.4167,6.1429,0.875,0
TRAIN_0337,21,183,79,LWB,Left,Medium,Medium,6.087,3.0263,3.9706,4.8485,5.2632,6.0656,5.3409,3.6264,3.9773,5.6627,4.1379,6.1957,4.7126,3.0,4.6429,5.7303,7.2289,6.3415,6.9737,4.5312,6.2667,3.1579,7.3973,5.9259,6.6197,3.7931,5.5294,6.5909,5.5319,4.7619,3.8372,4.8193,5.618,5.7471,6.3095,0.7955,0.7955,1.2088,1.1236,1.25,4.6575,5.5263,5.1316,5.1316,5.1316,5.5263,5.3333,5.5405,5.2055,5.5405,6.1972,5.7143,6.1972,6.1429,5.8333,6.1429,1.0,0
TRAIN_0338,20,185,72,GK,Right,Medium,Medium,4.9275,5.0,5.5882,5.1515,0.9211,5.2459,0.9091,1.3187,0.5682,0.9639,0.3448,0.9783,0.4598,1.1111,1.5476,1.3483,1.0843,0.6098,1.0526,2.8125,4.0,3.8158,4.9315,0.3704,3.9437,0.4598,1.6471,0.9091,0.2128,2.0238,3.3721,1.5663,0.4494,0.4598,0.4762,6.8182,5.9091,6.7033,6.7416,6.8182,0.5479,0.5263,0.6579,0.6579,0.6579,0.5263,0.5333,0.4054,0.411,0.4054,0.2817,0.2857,0.2817,0.1429,0.4167,0.1429,6.375,1
TRAIN_0339,20,182,77,CDM,Right,Medium,High,5.5072,5.0,5.7353,5.9091,6.8421,7.2131,5.3409,5.1648,5.5682,7.5904,3.6782,6.8478,4.8276,4.0,7.1429,7.0787,6.747,5.8537,6.3158,6.0938,6.0,6.0526,6.1644,8.1481,6.9014,5.977,7.0588,7.6136,6.5957,6.7857,4.6512,5.9036,7.4157,7.2414,7.1429,0.6818,1.25,1.3187,1.3483,0.5682,6.1644,6.5789,6.5789,6.5789,6.5789,6.5789,6.8,6.7568,7.2603,6.7568,7.4648,7.5714,7.4648,7.4286,7.2222,7.4286,1.125,0
TRAIN_0340,18,165,60,RWB,Right,Medium,Medium,5.2174,2.5,3.6765,4.8485,5.5263,2.623,6.0227,3.6264,2.9545,5.4217,3.7931,5.8696,4.3678,3.3333,3.5714,5.9551,7.2289,4.878,8.0263,4.8438,8.4,1.8421,5.2055,5.9259,0.8451,2.9885,5.8824,6.5909,5.3191,4.5238,3.9535,3.7349,6.2921,6.092,6.5476,0.5682,1.3636,0.7692,0.4494,0.5682,3.9726,5.3947,4.8684,4.8684,4.8684,5.3947,5.0667,5.4054,4.9315,5.4054,6.338,5.5714,6.338,6.2857,5.2778,6.2857,0.75,1
TRAIN_0341,21,186,82,CB,Right,Medium,Medium,4.3478,3.2895,3.9706,3.0303,6.0526,5.4098,4.0909,3.956,6.1364,6.0241,3.7931,4.3478,2.8736,3.5556,5.3571,5.3933,5.7831,4.878,4.7368,4.2188,3.7333,3.6842,6.4384,6.0494,5.7746,3.908,5.4118,6.4773,5.2128,5.4762,4.4186,4.0964,5.9551,6.7816,6.7857,0.9091,1.3636,1.0989,1.3483,1.3636,4.5205,4.7368,4.7368,4.7368,4.7368,4.7368,4.9333,4.8649,5.3425,4.8649,5.9155,6.0,5.9155,6.1429,6.25,6.1429,1.25,0
TRAIN_0342,20,191,82,GK,Right,Medium,Medium,4.058,5.5263,4.1176,4.5455,1.3158,3.6066,0.4545,0.2198,0.5682,1.9277,0.6897,1.087,0.6897,0.7778,1.3095,1.4607,0.7229,2.1951,2.1053,2.8125,2.4,2.8947,3.0137,0.6173,3.5211,0.5747,1.2941,0.7955,0.2128,1.4286,0.814,2.1687,0.3371,0.4598,0.4762,6.1364,6.3636,5.6044,5.618,6.3636,0.411,0.5263,0.5263,0.5263,0.5263,0.5263,0.6667,0.4054,0.5479,0.4054,0.4225,0.4286,0.4225,0.2857,0.4167,0.2857,5.875,0
